Jurisdicción,Sector,Ámbito,Departamento,Código de departamento,Localidad,Código de localidad,Cueanexo,Nombre,Domicilio,C. P.,Teléfono,Mail,Común,Especial,Adultos,Nivel inicial - Jardín maternal,Nivel inicial - Jardín de infantes,Primario,Secundario,Secundario - INET,SNU,SNU - INET,SNU - Cursos,Nivel inicial - Educación temprana,Nivel inicial - Jardín de infantes,Primario,Secundario,Integración a la modalidad común/ adultos,Primario,Secundario,Formación Profesional,Formación Profesional - INET,Alfabetización,Inicial,Primario,Secundario,,,
Misiones,Estatal,Urbano,CAPITAL,54028,POSADAS,54028012,540142602,NENI Nº 2007 (Ext. ESC. Nº 871),188  Cocomarola Este cerca del autódromo,3300,376 154675617,mariana.elizabet.schwengber@gmail.com,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
Misiones,Estatal,Urbano,CAPITAL,54028,POSADAS,54028012,540142603,NENI Nº 2007 (Ext. ESC. Nº 527),17 de Agosto 2868 VILLA DOLORES ,3300,0376 154675617,mariana.elizabet.schwengber@gmail.com,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
Misiones,Estatal,Urbano,OBERA,54091,OBERA,54091014,540142700,NENI Nº 2005 (Sede ESC. Nº 667),Avda.de los Inmigrantes   Villa svea ESC Nº84-Villa Svea,N3360,03755 15582003,"neni2005@educ.ar, ferreyraka2003@gmail.com",1,,,,1,,,,,,,,,,,,,,,,,,,,,,
Misiones,Estatal,Urbano,OBERA,54091,OBERA,54091014,540142701,NENI Nº 2005 (Ext. ESC. Nº 84),Avda.de los Inmigrantes 50 Villa Svea INMEDIACIONES ESQ. JOSE LUIS RÍOS Y AVDA DE LOS INMIGRANTES,N3360,03755 15582003,"neni2005@educ.ar, ferreyraka2003@gmail.com",1,,,,1,,,,,,,,,,,,,,,,,,,,,,
Misiones,Estatal,Urbano,OBERA,54091,OBERA,54091014,540142702,NENI Nº 2005 (Ext. ESC. Nº 660),Tte. Matienzo 251 Yerbal Viejo Tte.Matienzo (Esc.Nº660),3360,03755 15582003,"neni2005@educ.ar, ferreyraka2003@gmail.com",1,,,,1,,,,,,,,,,,,,,,,,,,,,,
Misiones,Estatal,Urbano,OBERA,54091,OBERA,54091014,540142800,NENI Nº 2006 (Sede ESC. Nº 304),Catamarca   ESC 304,N3360,03755 15641280- 15502292,"alejandrachavez747474@gmail.com, acunaalejandra26@gmail.com",1,,,,1,,,,,,,,,,,,,,,,,,,,,,
Misiones,Estatal,Urbano,OBERA,54091,OBERA,54091014,540142801,Aula Sat. Nº 01: NENI Nº 2006,Primeros Colonizadores  Villa Kindgren ,N3360,03755 15641280- 15502292,"alejandrachavez747474@gmail.com, acunaalejandra26@gmail.com",1,,,,1,,,,,,,,,,,,,,,,,,,,,,
Misiones,Estatal,Urbano,OBERA,54091,OBERA,54091014,540142802,NENI Nº 2006 (Ext. ESC. Nº 288),Paraguay 718 LOMA PORÁ PARAGUAY Nº 718 (Esc.Nº288),N3360,03755 15641280- 15502292,"alejandrachavez747474@gmail.com, acunaalejandra26@gmail.com",1,,,,1,,,,,,,,,,,,,,,,,,,,,,
Misiones,Estatal,Urbano,OBERA,54091,OBERA,54091014,540142803,NENI Nº 2006 (Ext. ESC. Nº 305),AVDA. JOSÉ INGENIEROS 353 Microcentro AVDA. JOSÉ INGENIEROS Y FRENCH,3360,03755 15641280- 15502292,"alejandrachavez747474@gmail.com, acunaalejandra26@gmail.com",1,,,,1,,,,,,,,,,,,,,,,,,,,,,
Misiones,Estatal,Urbano,OBERA,54091,OBERA,54091014,540142900,NENI Nº 2011 (Sede ESC. Nº 448),MADRE SELVA  B° Cien Hectáreas ,3360,03755 15586183,antonianlopez53@gmail.com,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
Misiones,Estatal,Urbano,OBERA,54091,OBERA,54091014,540142903,NENI Nº 2011 (Ext. ESC. Nº 688),Montes de Oca  SIXTENVICK ,N3360,03755 15586183,antonianlopez53@gmail.com,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
Misiones,Estatal,Urbano,ELDORADO,54042,ELDORADO,54042006,540143000,NENI Nº 2008 (Sede ESC. Nº 689),ECUADOR   LA COLINA- KM 5 CHILE y PIONERO RIEDLER- Bº LA COLINA- KM 5,N3380,03751 15499861,normabeltramino@gmail.com,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
Misiones,Estatal,Urbano,ELDORADO,54042,ELDORADO,54042006,540143001,NENI Nº 2008 (Ext. ESC. Nº 381),SAN PEDRO  IBERIA SAN PEDRO ,N3380,03751 15499861,normabeltramino@gmail.com,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
Misiones,Estatal,Urbano,ELDORADO,54042,ELDORADO,54042006,540143003,NENI Nº 2008 (Ext. ESC. Nº 668),CARLOS ANTONIO LOPEZ  Cristhiansen CARLOS ANTONIO LOPEZ- KM 2 1/2,N3380,03751 15499861,normabeltramino@gmail.com,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
Misiones,Estatal,Urbano,ELDORADO,54042,ELDORADO,54042006,540143004,NENI Nº 2008 (Ext. ESC. Nº 692),Cruce Caballero  20 de Junio Cruce Caballero y Rivadavia- Bº 20 DE JUNIO,N3380,03751 15499861,normabeltramino@gmail.com,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
Misiones,Estatal,Urbano,ELDORADO,54042,ELDORADO,54042006,540143005,NENI Nº 2008 (Ext. ESC. Nº 326),9 de Julio  PTO. LOS PINARES PUERTO LOS PINARES-ELDORADO,N3380,03751 15499861,normabeltramino@gmail.com,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
Misiones,Estatal,Urbano,ELDORADO,54042,ELDORADO,54042006,540143009,NENI Nº 2008 (Ext. ESC. Nº 745),PIONERO DEGENER   BARRIO GEORGIA DEL SUR,N3380,03751 15499861,normabeltramino@gmail.com,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
Misiones,Estatal,Urbano,ELDORADO,54042,ELDORADO,54042006,540143010,NENI Nº 2008 (Ext. ESC. Nº 896),Julio Cortaza  IPRODHA EL FUNDADOR ,N3380,03751 15499861,normabeltramino@gmail.com,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
Misiones,Estatal,Urbano,ELDORADO,54042,ELDORADO,54042006,540143100,NENI Nº 2010 (Sede ESC. Nº 468),Paraguay 1680  ,N3380,03751 15520656,noceama49@gmail.com,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
Misiones,Estatal,Urbano,ELDORADO,54042,ELDORADO,54042006,540143108,NENI Nº 2010 (Ext. ESC. Nº 280),AVDA. J.D.Perón   ,3380,03751 15520656,noceama49@gmail.com,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
Misiones,Estatal,Urbano,ELDORADO,54042,ELDORADO,54042006,540143109,NENI Nº 2010 (Ext. ESC. Nº 764),AVDA. CORDOBA- EX RUTA 12  FLORIDA ,3380,03751 15520656,noceama49@gmail.com,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
Misiones,Estatal,Urbano,LIBERTADOR GRL SAN MARTIN,54077,CAPIOVI,54077002,540143200,NENI Nº 2012 (Sede ESC. Nº 93),MARTIN FIERRO 250 SAN CAYETANO CIC.,N3332,03743 15479383,mmlkclaudiamartinez@gmail.com,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
Misiones,Estatal,Urbano,LIBERTADOR GRL SAN MARTIN,54077,CAPIOVI,54077002,540143204,NENI Nº 2012 (Ext. ESC. Nº 14),GUAYRA   70 VIVIENDAS Casa de la Cultura del Bicentenerio,3332,03743 15479383,mmlkclaudiamartinez@gmail.com,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
Misiones,Estatal,Rural,LIBERTADOR GRL SAN MARTIN,54077,CAPIOVICITO,54077003,540143205,NENI Nº 2012 (Ext. ESC. Nº 264),  Capioviciño CAPIOVICITO-LOTE 18- SEC.2 COLONIA MATECITO,,3743 15479383,mmlkclaudiamartinez@gmail.com,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
Misiones,Estatal,Rural,LIBERTADOR GRL SAN MARTIN,54077,CAPIOVI,54077002,540143207,NENI Nº 2012 (Ext. ESC. Nº 231),Nosiglia   San Gotardo PUEBLO SAN GOTARDO- LOTE 2- ORO VERDE-MZ.09- Por el ingreso a papel Misionero,3332,3743 15479383,mmlkclaudiamartinez@gmail.com,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
Misiones,Estatal,Rural,LIBERTADOR GRL SAN MARTIN,54077,CAPIOVI,54077002,540143208,NENI Nº 2012 (Ext. ESC. Nº 648),Francisco I  JOSE ANTONIO ACKERMAN L.18-Acceso Barrio Ackermann - A 1.2 km. de Ruta Nac. Nº 12,3332,3743 15479383,mmlkclaudiamartinez@gmail.com,1,,,,1,,,,,,,,,,,,,,,,,,,,,,
Misiones,Estatal,Urbano,CAPITAL,54028,GARUPA,54028009,540143300,NENI Nº 2013 (Sede ESC. Nº 699),AVDA.CATARATAS DE IGUAZU  ÑU PORA CATARATAS DE IGUAZU Y HORACIO QUIROGA,N3304,0376 154873015,"zarzacarmen@gmail.com, clau_ob@hotmail.com",1,,,,1,,,,,,,,,,,,,,,,,,,,,,
Misiones,Estatal,Urbano,CAPITAL,54028,GARUPA,54028009,540143301,NENI Nº 2013 (Ext. ESC. Nº 59),ELEODORO OJEDA  VILLALONGA RUTA PROV. Nº 105- KM. 1,3304,0376 154873015,"zarzacarmen@gmail.com, clau_ob@hotmail.com",1,,,,1,,,,,,,,,,,,,,,,,,,,,,
Misiones,Estatal,Urbano,CAPITAL,54028,GARUPA,54028009,540143302,NENI Nº 2013 (Ext. ESC. Nº 663),PJE.TIERRA DEL FUEGO  Fatima PJE. VILLOLONGA- LOTE 21 -FRACCION A,3304,0376 154873015,"zarzacarmen@gmail.com, clau_ob@hotmail.com",1,,,,1,,,,,,,,,,,,,,,,,,,,,,
Misiones,Estatal,Urbano,CAPITAL,54028,POSADAS,54028012,540143400,ESC. ESPECIAL Nº 43,AVDA. 147 8110 ITAEMBÉ MINÍ ,N3300,0376 154191780- 154467253,"e.especial43@gmail.com, mariaesth40@gmail.com, ro.martinez@hotmail.com",,1,,,,,,,,,,,,1,,1,,,,,,,,,,,
Misiones,Estatal,Urbano,CAPITAL,54028,POSADAS,54028012,540143402,Aula Sat. Nº 02: ESC. ESPECIAL Nº 43,  Itaembé Guazú ,3300,0376 154191780- 154467253,"e.especial43@gmail.com, mariaesth40@gmail.com, ro.martinez@hotmail.com",,1,,,,,,,,,,,,1,,1,,,,,,,,,,,
Misiones,Privado,Urbano,CAPITAL,54028,POSADAS,54028012,540143600,INST. SUP. MULTIVERSIDAD POPULAR,AV. BLAS PARERA 5160  BLAS PARERA Nº 5160,N3300,0376 4475574,multiversidadpopular@yahoo.com.ar,1,,1,,,,1,,1,1,1,,,,,,,,1,,,,,,,,
Misiones,Privado,Urbano,SAN IGNACIO,54098,GOBERNADOR ROCA,54098008,540143601,Aula Sat. Nº 01: INST. SUPERIOR MULTIVERSIDAD POPULAR,Güemes y Rollandelli 770  Detrás del Banco Nación (a 100 metros de Ruta 12 - Lote 79),3324,0376 4475574,multiversidadpopular@yahoo.com.ar,1,,,,,,,,1,,,,,,,,,,,,,,,,,,
Misiones,Privado,Urbano,CAPITAL,54028,POSADAS,54028012,540143700,CENTRO EDUCATIVO INTEGRAL SANTA CECILIA,AVDA. EVA PERON 3820 CHACRA 145 EVA PERON ENTRE M. FIERRO Y CHACABUCO,N3300,3765 102846,"santacecilia0470@gmail.com, andi1808@gmail.com",1,,1,1,1,,,,,,,,,,,,,,1,,,,,,,,
Misiones,Privado,Urbano,IGUAZU,54063,ESPERANZA,54063007,540144000,INST. SAGRADO CORAZÓN DE JESÚS, 25 DE MAYO  8 DE DICIEMBRE SAN MARTIN Y 25 DE MAYO,N3378,03757 480743,cristinachamorro0032@hotmail.com,1,,1,,1,1,,,,,,,,,,,,,1,,,,,,,,
Misiones,Estatal,Rural,OBERA,54091,PANAMBI,54091015,540144100,ESC. Nº 888: (Ex Aula Sat. Nº 01: ESC. Nº 402),PARAJE ZACARIAS -KM 7   ZONA RURAL,N3360,03755 15517293,mielnikowviviana@gmail.com,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Misiones,Estatal,Urbano,ELDORADO,54042,ELDORADO,54042006,540144300,ESC. Nº 880,  LOMAS DEL PARANA Bº LOMAS DEL PARANA,N3380,03751 15305410,analiacaballero374@gmail.com/eldorado.esc880@gmail.com,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Misiones,Estatal,Urbano,CAINGUAS,54014,ARISTOBULO DEL VALLE,54014002,540144400,ESC. Nº 882 HNA. MARGARITA,PICADA EX RUTA Nº7-COM.HNA. MARGARITA   PICADA EX RUTA Nº7-COMUNIDAD HNA. MARGARITA,N3364,03755 15656562,gerardosigfridogunther@gmail.com,1,,,,1,1,,,,,,,,,,,,,,,,,,,,,
Misiones,Estatal,Rural,APOSTOLES,54007,AZARA,54007002,540144500,ESC. Nº 884,INDEPENDENCIA   Lote 103- Azara,N3351,03758 404175,escuelan884@gmail.com,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Misiones,Estatal,Urbano,GENERAL MANUEL BELGRANO,54049,SAN ANTONIO,54049017,540144600,ESC. Nº 886,Paraje Unión   PARAJE UNION,N3366,03741 406048/15403498/417022,miguelalejandrochavez@hotmail.com,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Misiones,Estatal,Urbano,CAPITAL,54028,POSADAS,54028012,540144700,ESC. Nº 887,  LOS OLEROS  SAN ISIDRO - BARRIO LOS OLEROS-EL PORVENIR ,N3300,0376 154822126/4453640/154617092,escuelaprovincial887@gmail.com/neddalilian@gmail.com,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Misiones,Estatal,Urbano,SAN IGNACIO,54098,CORPUS,54098003,540144800,ESC. ESPECIAL Nº 47: DIVINO NIÑO JESÚS,AV. CURUPAITY Y AV. LIBERTAD   AV. CURUPAITY Y AV. LIBERTAD,N3327,0376 154237085,"escuelaespecial47@gmail.com, especial47corpus@gmail.com",,1,,,,,,,,,,,,1,,1,,,,,,,,,,,
Misiones,Estatal,Rural,SAN IGNACIO,54098,HIPOLITO YRIGOYEN,54098010,540144900,ESC. ESPECIAL Nº 35,AVDA. BELGRANO A 200M DE LA R. NAC.12 S/N DON HERNAN AVDA.BELGRANO A 200M. DE LA R. NAC. 12 -HIPOLITO IRIGOYEN,N3328,03743 437000/15412393,claudiasol.a@hotmail.com/escuelaespecial35@hotmail.com/mir3@hotmail.com.ar,,1,,,,,,,,,,1,,1,1,1,,,,,,,,,,,
Misiones,Estatal,Urbano,SAN PEDRO,54112,SAN PEDRO,54112007,540145000,ESC. Nº 885 (Ex Aula Sat. Nº 02: ESC. Nº 342),Ruta Pro                                                                       Ruta Prov.224 -El Polvorin                                    Y R.14 PARAJE EL POLVORIN,N3352,03751 15594777,maemi123@hotmail.com,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Misiones,Estatal,Urbano,CAINGUAS,54014,DOS DE MAYO NUCLEO I,54014007,540145100,C.E.P. Nº 33,JORGE KEMERER   60 viviendas entre MARIA ITATI Y LOS SAUCES,N3337,03755 15419708,mendozanestorfabian32@gmail.com,,,1,,,,,,,,,,,,,,,1,,,,,,,,,
Misiones,Estatal,Urbano,SAN IGNACIO,54098,SANTO PIPO,54098023,540145300,ESC. ADULTOS Nº 59,SARMIENTO Y ALBERTO ROTH  EL MIRADOR SARMIENTO Y ALBERTO ROTH- ESC Nº214,N3326,0376 154684508,"escuela1459@hotmail.com, sulma.garcia1971@gmail.com",,,1,,,,,,,,,,,,,,1,,1,,,,,,,,
Misiones,Estatal,Urbano,SAN IGNACIO,54098,SANTO PIPO,54098023,540145301,Aula Sat. Nº 01: ESC. ADULTOS Nº 59,  Tung Oil PARAJE TUNGOIL- LOTE D,3326,3764 154684508,"escuela1459@hotmail.com, sulma.garcia1971@gmail.com",,,1,,,,,,,,,,,,,,1,,,,,,,,,,
Misiones,Estatal,Urbano,SAN IGNACIO,54098,SANTO PIPO,54098023,540145302,Aula Sat. Nº 02: ESC. ADULTOS Nº 59,Barrio municipal  Barrio municipal Barrio municipal,,3764 154684508,"escuela1459@hotmail.com, sulma.garcia1971@gmail.com",,,1,,,,,,,,,,,,,,1,,,,,,,,,,
Misiones,Estatal,Urbano,CAPITAL,54028,POSADAS,54028012,540145400,ESC. ADULTOS Nº 60,GRAL. GÓMEZ PORTIÑO  CRISTO REY GRAL. PORTINHO BARRIO CRISTO REY- ESC Nº674,N3300,0376 154532803,monicalilianameaurio@gmail.com,,,1,,,,,,,,,,,,,,1,,1,,,,,,,,
Misiones,Estatal,Urbano,SAN IGNACIO,54098,JARDIN AMERICA,54098011,540145500,E.P.J.A. Itinerante Nº 9064,SAN FRANCISCO  AMÉRICA  IGLESIA EVANGÉLICA PUEBLO NUEVO ,3328,03743 462386-  15583535,hhoracio_2004@yahoo.com.ar,,,1,,,,,,,,,,,,,,1,,1,,,,,,,,
Misiones,Estatal,Urbano,GUARANI,54056,EL SOBERBIO,54056005,540145600,ESC. ESPECIAL Nº 42,S. MARTIN ENTRE 25 DE MAYO Y RIVADAVIA  BARRIO CENTRO SAN MARTIN ENTRE 25 DE MAYO Y RIVADAVIA,N3364,03754 15532423,"escuelaespecial42@hotmail.com, yaninadanielarios542@gmail.com",,1,,,,,,,,,,1,,1,,1,,,,,,,,,,,
Misiones,Estatal,Urbano,25 DE MAYO,54119,COLONIA ALICIA ALTA,54119005,540145601,Aula Sat. Nº 01:ESC. ESPECIAL Nº 42,"   Alicia Alta Km 10 Lote 22 B, Colonia Aurora",3364,03754 15532423,"escuelaespecial42@hotmail.com, yaninadanielarios542@gmail.com",,1,,,,,,,,,,,,1,,,,,,,,,,,,,
Misiones,Estatal,Rural,APOSTOLES,54007,AZARA,54007002,540145700,ESC. ADULTOS Nº 45,Av. Sarmiento  Centro Frente a la Municipalidad,3351,0376 154510769,"marisa_1964@hotmail.com.ar, rogelio.antoniow@gmail.com",,,1,,,,,,,,,,,,,,1,,1,,,,,,,,
Misiones,Estatal,Urbano,APOSTOLES,54007,SAN JOSE,54007017,540145800,ESC. ADULTOS Nº 50,AVDA DEL TRABAJO  9 DE JULIO AVDA. DEL TRABAJO Y A. GUACURARÍ,N3306,03758 243900,claudiamalgott11@gmail.com,,,1,,,,,,,,,,,,,,1,,1,,,,,,,,
Misiones,Estatal,Urbano,CAPITAL,54028,POSADAS,54028012,540145900,ESC. ESPECIAL Nº 45: CASITA DE BELÉN,AV. J.M. FANGIO  A-4 LA NUEVA ESPERANZA AV. J.M.FANGIO Y COCOMAROLA A4  LA NUEVA ESPERANZA,N3300,0376 154629213,"mariaespinola77@gmail.com, espinola175220@gmail.com",,1,,,,,,,,,,1,1,1,1,1,,,,,,,,,,,
Misiones,Estatal,Urbano,CAPITAL,54028,POSADAS,54028012,540145901,Aula Sat. Nº 01: ESC. ESPECIAL Nº 45,81b  San Isidro Esquina 81b y 190,3300,0376 154629213,"mariaespinola77@gmail.com, espinola175220@gmail.com",,1,,,,,,,,,,,1,1,1,1,,,,,,,,,,,
Misiones,Estatal,Rural,SAN PEDRO,54112,VILLA DON BOSCO,54112009,540146000,ESC. Nº 892 (Ex Aula Sat. ESC. Nº 536),KM 85- RUTA PROV Nº16- A 7KM DE LA R.14   KM 85- RUTA PROV Nº 16- CNIA.SAN JUAN BOSCO  A 7KM R14 NOROES,N3352,03751 15529414,gustavo29@live.com.ar,1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Misiones,Estatal,Urbano,ELDORADO,54042,ELDORADO,54042006,540146100,ESC. ESPECIAL Nº 46,PARADA LEIS S/N   ESC ESPECIAL N 46,N3382,03751 15622741,"escuelaespecial46@gmail.com, beatrizelizabethmaciel@hotmail.com",,1,,,,,,,,,,,,1,,,,,,,,,,,,,
Misiones,Estatal,Rural,ELDORADO,54042,COLONIA VICTORIA,54042003,540146101,Aula Sat. Nº 03: ESC. ESPECIAL Nº 46	,calle J.D.Perón   calle J.D.Perón y Facundo Quiroga_nia Victoria,,03751 15622741,"escuelaespecial46@gmail.com, beatrizelizabethmaciel@hotmail.com",,1,,,,,,,,,,,,1,,1,,,,,,,,,,,
Misiones,Estatal,Urbano,LIBERTADOR GRL SAN MARTIN,54077,GARUHAPE,54077011,540146200,ESC. DE TITERES: GARUHAPE,SANTIAGO DEL ESTERO Y ANDRÉS GUACURARÍ  EX VIVERO SGO. DEL ESTERO Y A. GUACURARÍ - Frente E.P.E.T.Nº 49,N33334,03743 667883/421173,buyunyi2006@hotmail.com,,,,,,,,,,,,,,,,,,,,,,,,,1,,
Misiones,Estatal,Urbano,SAN IGNACIO,54098,CORPUS,54098003,540146300,E.P.J.A. Itinerante Nº 9053,AV. CURUPAITY  ENTRE LIBERTAD Y PEDRO PITANA - Mz Nº56 ,N3327,03743 15418403,"miriamelisabeth.martinez@gmail.com, miriamelisabeth.martinez@gmail.com",,,1,,,,,,,,,,,,,,1,,1,,,,,,,,
Misiones,Estatal,Urbano,CAPITAL,54028,POSADAS,54028012,540146400,ESC. ADULTOS Nº 62, 123 PROSOL  I ZONA CLUB EDUCACIÓN,N3300,3764 154111315,mariansegoviaaquino@gmail.com,,,1,,,,,,,,,,,,,,1,,1,,,,,,,,
Misiones,Estatal,Urbano,CAPITAL,54028,POSADAS,54028012,540146401,Aula Sat. Nº 01: ESC. ADULTOS Nº 62,Barrio Belen 94 Belen Barrio Belen casa 94,3300,3764 154111315,mariansegoviaaquino@gmail.com,,,1,,,,,,,,,,,,,,1,,,,,,,,,,
Misiones,Estatal,Urbano,CAPITAL,54028,POSADAS,54028012,540146500,ESC. ADULTOS Nº 63,BOUCEVARO SAN ISIDRO  SAN ISIDRO -( YACYRETA) ,N3300,376 154565838,"moncadasanmartin@hotmail.com, emanuelmoncada@gmail.com",,,1,,,,,,,,,,,,,,1,,1,,,,,,,,
Misiones,Estatal,Urbano,CAPITAL,54028,POSADAS,54028012,540146501,Aula Sat. Nº 01: ESC. ADULTOS Nº 63,LAS CALAS  A-3-2 VILLA LANÚS,3300,0376 4432089/154565838,MONCADASANMARTIN@HOTMAIL.COM,,,1,,,,,,,,,,,,,,1,,1,,,,,,,,
Misiones,Estatal,Urbano,CAPITAL,54028,POSADAS,54028012,540146502,Aula Sat. Nº 02: ESC. ADULTOS Nº 63,AV. J.M. FANGIO  A-4 - La nueva Esperanza Comparte edificio con la Esc. Especial Nº 45:Casita de Belén,3300,376 4432089,MONCADASANMARTIN@HOTMAIL.COM,,,1,,,,,,,,,,,,,,1,,,,,,,,,,
Misiones,Estatal,Urbano,CAPITAL,54028,EL PORVENIR,54028023,540146503,Aula Sat. Nº 03: ESC. ADULTOS Nº 63,"  El Porvenir II Bº El Porvenir II, Flias Unidas_ Pje. San Isidro",3300,376 4432089,moncadasanmartin@hotmail.com,,,1,,,,,,,,,,,,,,1,,,,,,,,,,
Misiones,Estatal,Urbano,SAN IGNACIO,54098,SAN IGNACIO,54098022,540146600,E.P.J.A. Itinerante Nº 9066,SAN MARTIN 1451 PUEBLO VIEJO A 1/2 cuadra de la entrada de las ruinas jesuiticas,3322,0376 154102110,esteledesma77@gmail.com,,,1,,,,,,,,,,,,,,1,,1,,,,,,,,
Misiones,Estatal,Urbano,CAPITAL,54028,POSADAS,54028012,540146700,INST. SUP. DE FORMACIÓN TÉCNICA PROFESIONAL,GRAN MALVINAS  MIGUEL LANÚS DETRAS DE LA ESC. SUP. DE POLICÍA MANUEL BELGRANO,N3300,3764 488530,carlirodas12@gmail.com,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,
Misiones,Estatal,Urbano,CONCEPCION,54035,CONCEPCION DE LA SIERRA,54035003,540146800,ESC. ESPECIAL Nº 40,MITRE  Centro FRENTE A LA MUNICIPALIDAD,N3355,03758 15401130,"escuelaespecial1794@gmail.com, miriambueno_01@hotmail.com, escesp40@live.com.ar",,1,,,,,,,,,,,,1,,1,,,,,,,,,,,
Misiones,Estatal,Urbano,CANDELARIA,54021,SANTA ANA,54021013,540146900,ESC. ADULTOS Nº 44,JUANA DE RECA Y A.HADAD   JUANA DE RECA Y A. HADAD S/N -,N3316,0376 154734456,"anibal_chacho@hotmail.com.ar, rakelmusiol@yahoo.com.ar",,,1,,,,,,,,,,,,,,1,,1,,,,,,,,
Misiones,Estatal,Urbano,CANDELARIA,54021,SANTA ANA,54021013,540146901,Aula Sat. Nº 01: ESC. ADULTOS Nº 44,CAMINO RURAL   Comunidad Santa Ana Mirí - CAMINO AL YABERIY  - PUERTO SANTA ANA,N3316,0376 154734456,anibal_chacho@hotmail.com.ar,,,1,,,,,,,,,,,,,,1,,,,,,,,,,
Misiones,Estatal,Urbano,APOSTOLES,54007,APOSTOLES,54007001,540147000,ESC. ADULTOS Nº 57,Moreno S/N  Irigoyen Moreno y Córdoba,N3350,03758 15447407,marisol_art22@hotmail.com,,,1,,,,,,,,,,,,,,1,,1,,,,,,,,
Misiones,Estatal,Urbano,APOSTOLES,54007,APOSTOLES,54007001,540147001,Aula Sat. Nº 01: ESC. ADULTOS Nº 57,  Estación ,3350,03758 15447407,marisol_art22@hotmail.com,,,1,,,,,,,,,,,,,,1,,1,,,,,,,,
Misiones,Estatal,Urbano,APOSTOLES,54007,APOSTOLES,54007001,540147002,Aula Sat. Nº 02: ESC. ADULTOS Nº 57,  Rural ,3350,03758 15447407,marisol_art22@hotmail.com,,,1,,,,,,,,,,,,,,1,,,,,,,,,,
Misiones,Estatal,Urbano,APOSTOLES,54007,APOSTOLES,54007001,540147003,Aula Sat. Nº 03: ESC. ADULTOS Nº 57,   Asilo de Ancianos Jesús Misericordioso,3350,03758 15447407,marisol_art22@hotmail.com,,,1,,,,,,,,,,,,,,1,,,,,,,,,,
Misiones,Estatal,Urbano,OBERA,54091,OBERA,54091014,540147100,ESC. ADULTOS Nº 53,"NOE-CALLE 4  SAN MIGUEL LOCAL ESC Nº 184, NOE-CALLE 4 Y GENESIS",N3360,03755 15560548,"patricia1999datschke@gmail.com, epja53obera@gmail.com",,,1,,,,,,,,,,,,,,1,,1,,,,,,,,
Misiones,Estatal,Urbano,OBERA,54091,CAMPO VIERA,54091003,540147200,ESC. ESPECIAL Nº 44: RAYITO DE SOL,COLONIA YERBAL VIEJO S/N  OESTE al lado de NENI Nº2050 Y de la ESC. Nº 895,N3362,03755 15238290,rosa.burger@hotmail.com,,1,,,,,,,,,,,,1,,1,,,,,,,,,,,
Misiones,Estatal,Urbano,GENERAL MANUEL BELGRANO,54049,SAN ANTONIO,54049017,540147300,ESC. Nº 890,Paraje El Parque   Paraje  El Parque,N3352,03741 15443680,"ramalloalejandro@hotmail.com, ramalloalejandro68@gmail.com",1,,,,,1,,,,,,,,,,,,,,,,,,,,,
Misiones,Estatal,Urbano,APOSTOLES,54007,APOSTOLES,54007001,540147400,E.P.J.A. Itinerante Nº 9055,Los Constituyentes  Comandante Andresito Los Constituyentes y Los Pinos,N3350,03758 15488306,gabrielamarinachavez@gmail.com,,,1,,,,,,,,,,,,,,1,,1,,,,,,,,
Misiones,Estatal,Urbano,CAPITAL,54028,POSADAS,54028012,540147500,E.P.J.A. Itinerante Nº 9054,129 2044 PROSOL CALLE 129 PARALELA A JAURETCHE,N3300,0376 154654409,busslilianaraquel@gmail.com,,,1,,,,,,,,,,,,,,1,,1,,,,,,,,
Misiones,Estatal,Urbano,CAPITAL,54028,POSADAS,54028012,540147501,Aula Sat. Nº 01: E.P.J.A. Itinerante Nº 9054,calle 56  Bº san gerardo ,3300,0376 154654409,busslilianaraquel@gmail.com,,,1,,,,,,,,,,,,,,,,1,,,,,,,,
